recall,precision,threshold
0.015773264524721158,1.0,55.06396484375
0.01581488263692359,1.0,55.05949020385742
0.01585650074912602,1.0,55.057044982910156
0.01589811886132845,1.0,55.03627395629883
0.01593973697353088,1.0,55.01900100708008
0.015981355085733312,1.0,54.95670700073242
0.01602297319793574,1.0,54.95396041870117
0.01606459131013817,1.0,54.95067596435547
0.016106209422340603,1.0,54.939212799072266
0.016147827534543035,1.0,54.91455841064453
0.016189445646745463,1.0,54.91342544555664
0.016231063758947895,1.0,54.90580368041992
0.016272681871150326,1.0,54.902679443359375
0.016314299983352754,1.0,54.89458465576172
0.016355918095555186,1.0,54.88058853149414
0.016397536207757617,1.0,54.87485885620117
0.016439154319960046,1.0,54.845237731933594
0.016480772432162477,1.0,54.8409309387207
0.01652239054436491,1.0,54.81904220581055
0.016564008656567337,1.0,54.81156921386719
0.01660562676876977,1.0,54.7596435546875
0.0166472448809722,1.0,54.75072479248047
0.016688862993174628,1.0,54.71067428588867
0.01673048110537706,1.0,54.682254791259766
0.01677209921757949,1.0,54.678287506103516
0.01681371732978192,1.0,54.66282272338867
0.01685533544198435,1.0,54.65742874145508
0.016896953554186783,1.0,54.650089263916016
0.016938571666389214,1.0,54.61800765991211
0.016980189778591642,1.0,54.61491775512695
0.017021807890794074,1.0,54.612945556640625
0.017063426002996505,1.0,54.575172424316406
0.017105044115198934,1.0,54.5468635559082
0.017146662227401365,1.0,54.50803756713867
0.017188280339603797,1.0,54.49571228027344
0.017229898451806225,1.0,54.491294860839844
0.017271516564008656,1.0,54.48454666137695
0.017313134676211088,1.0,54.48127365112305
0.017354752788413516,1.0,54.4765739440918
0.017396370900615948,1.0,54.455326080322266
0.01743798901281838,1.0,54.42594528198242
0.017479607125020807,1.0,54.40331268310547
0.01752122523722324,1.0,54.40144729614258
0.01756284334942567,1.0,54.393577575683594
0.017604461461628102,1.0,54.38901901245117
0.01764607957383053,1.0,54.38141632080078
0.017687697686032962,1.0,54.37456130981445
0.017729315798235393,1.0,54.36773681640625
0.01777093391043782,1.0,54.355228424072266
0.017812552022640253,1.0,54.35280990600586
0.017854170134842685,1.0,54.337711334228516
0.017895788247045113,1.0,54.33135986328125
0.017937406359247544,1.0,54.30587387084961
0.017979024471449976,1.0,54.30307388305664
0.018020642583652404,1.0,54.23308181762695
0.018062260695854836,1.0,54.229698181152344
0.018103878808057267,1.0,54.220611572265625
0.018145496920259695,1.0,54.174068450927734
0.018187115032462127,1.0,54.172630310058594
0.01822873314466456,1.0,54.14149856567383
0.01827035125686699,1.0,54.10910415649414
0.018311969369069418,1.0,54.080013275146484
0.01835358748127185,1.0,54.067970275878906
0.01839520559347428,1.0,54.06790542602539
0.01843682370567671,1.0,54.060211181640625
0.01847844181787914,1.0,54.03492736816406
0.018520059930081573,1.0,54.02405548095703
0.018561678042284,1.0,54.01839065551758
0.018603296154486432,1.0,54.015052795410156
0.018644914266688864,1.0,53.99726867675781
0.018686532378891292,1.0,53.96661376953125
0.018728150491093724,1.0,53.95156478881836
0.018769768603296155,1.0,53.937034606933594
0.018811386715498583,1.0,53.93312454223633
0.018853004827701015,1.0,53.91802978515625
0.018894622939903447,1.0,53.88740921020508
0.018936241052105878,1.0,53.87113571166992
0.018977859164308306,1.0,53.85779571533203
0.019019477276510738,1.0,53.815711975097656
0.01906109538871317,1.0,53.811180114746094
0.019102713500915598,1.0,53.76972198486328
0.01914433161311803,1.0,53.7374382019043
0.01918594972532046,1.0,53.72170639038086
0.01922756783752289,1.0,53.72138214111328
0.01926918594972532,1.0,53.71763610839844
0.019310804061927752,1.0,53.71591567993164
0.01935242217413018,1.0,53.65846633911133
0.01939404028633261,1.0,53.65644836425781
0.019435658398535043,1.0,53.625179290771484
0.01947727651073747,1.0,53.56793212890625
0.019518894622939903,1.0,53.557334899902344
0.019560512735142335,1.0,53.555259704589844
0.019602130847344766,1.0,53.55390548706055
0.019643748959547194,1.0,53.53006362915039
0.019685367071749626,1.0,53.51142120361328
0.019726985183952057,1.0,53.50188064575195
0.019768603296154486,1.0,53.46356201171875
0.019810221408356917,1.0,53.46087646484375
0.01985183952055935,1.0,53.4389533996582
0.019893457632761777,1.0,53.4386100769043
0.01993507574496421,1.0,53.436004638671875
0.01997669385716664,1.0,53.41792297363281
0.020018311969369068,1.0,53.408138275146484
0.0200599300815715,1.0,53.4074821472168
0.02010154819377393,1.0,53.38268280029297
0.02014316630597636,1.0,53.37824249267578
0.02018478441817879,1.0,53.37555694580078
0.020226402530381223,1.0,53.369346618652344
0.020268020642583654,1.0,53.367713928222656
0.020309638754786082,1.0,53.346641540527344
0.020351256866988514,1.0,53.34632110595703
0.020392874979190945,1.0,53.34552764892578
0.020434493091393374,1.0,53.339229583740234
0.020476111203595805,1.0,53.33877182006836
0.020517729315798237,1.0,53.315162658691406
0.020559347428000665,1.0,53.307186126708984
0.020600965540203096,1.0,53.30354690551758
0.020642583652405528,1.0,53.28309631347656
0.020684201764607956,1.0,53.227474212646484
0.020725819876810388,1.0,53.22707748413086
0.02076743798901282,1.0,53.21284484863281
0.020809056101215247,1.0,53.207916259765625
0.02085067421341768,1.0,53.20623016357422
0.02089229232562011,1.0,53.16805648803711
0.02093391043782254,1.0,53.150020599365234
0.02097552855002497,1.0,53.133094787597656
0.021017146662227402,1.0,53.13079071044922
0.021058764774429833,1.0,53.12080001831055
0.02110038288663226,1.0,53.10850524902344
0.021142000998834693,1.0,53.081729888916016
0.021183619111037125,1.0,53.06617736816406
0.021225237223239553,1.0,52.96363067626953
0.021266855335441984,1.0,52.948551177978516
0.021308473447644416,1.0,52.91718673706055
0.021350091559846844,1.0,52.90804672241211
0.021391709672049276,1.0,52.873695373535156
0.021433327784251707,1.0,52.83828353881836
0.021474945896454135,1.0,52.833099365234375
0.021516564008656567,1.0,52.77621078491211
0.021558182120859,1.0,52.775753021240234
0.021599800233061427,1.0,52.759456634521484
